id,district,street,number,address,lon,lat,geocode,inPestGhetto,inInternational
d14-1888,14,Nagy Lajos király útja,136,Nagy Lajos király útja 136.,19.114553,47.518228,street-segment,0,0
d14-1889,14,Nagy Lajos király útja,150,Nagy Lajos király útja 150.,19.112073,47.519288,street-segment,0,0
d14-1890,14,Nagy Lajos király útja,161,Nagy Lajos király útja 161.,19.097838,47.523777,street-segment,0,0
d14-1891,14,Nagybecskerek tér,9,Nagybecskerek tér 9.,19.10786,47.519888,street-segment,0,0
d14-1892,14,Nezsider utca,15,Nezsider utca 15.,19.100981,47.526323,street-segment,0,0
d14-1893,14,Ógyalla utca,12,Ógyalla utca 12.,19.095799,47.525527,street-segment,0,0
d14-1894,14,Ond vezér útja,58,Ond vezér útja 58.,19.139868,47.50633,street-segment,0,0
d14-1895,14,Pálma utca,13,Pálma utca 13.,19.090214,47.516519,street-segment,0,0
d14-1896,14,Pancsova utca,4,Pancsova utca 4.,19.108538,47.519729,street-segment,0,0
d14-1897,14,Pósa Lajos utca,18,Pósa Lajos utca 18.,19.120991,47.515743,street-segment,0,0
d14-1898,14,Pósa Lajos utca,52,Pósa Lajos utca 52.,19.171557,47.506368,street-segment,0,0
d14-1899,14,Rákospatak utca,89/a,Rákospatak utca 89/a.,19.107528,47.528989,street-segment,0,0
d14-1900,14,Rákosszeg utca,26,Rákosszeg utca 26.,19.106954,47.531173,street-segment,0,0
d14-1901,14,Ráskay Lea,18,Ráskay Lea 18.,19.112508,47.514075,district-bbox,0,0
d14-1902,14,Ráskay Lea,22,Ráskay Lea 22.,19.110141,47.525971,district-bbox,0,0
d14-1903,14,Ráskay Lea,46,Ráskay Lea 46.,19.100958,47.51807,district-bbox,0,0
d14-1904,14,Róna utca,109,Róna utca 109.,19.106925,47.517131,street-segment,0,0
d14-1905,14,Róna utca,183,Róna utca 183.,19.100231,47.521959,street-segment,0,0
d14-1906,14,Róna utca,209,Róna utca 209.,19.115278,47.511453,street-segment,0,0
d14-1907,14,Semsey Andor utca,2/b,Semsey Andor utca 2/b.,19.102673,47.509237,street-segment,0,0
d14-1908,14,Semsey Andor utca,8,Semsey Andor utca 8.,19.102626,47.509304,street-segment,0,0
d14-1909,14,Stefánia út,27/a,Stefánia út 27/a.,19.095421,47.507923,street-segment,0,0
d14-1910,14,Stefánia út,41/a,Stefánia út 41/a.,19.092317,47.510092,street-segment,0,0
d14-1911,14,Szabó Lőrinc utca,8/b,Szabó Lőrinc utca 8/b.,19.102813,47.511584,street-segment,0,0
d14-1912,14,Szabó Lőrinc utca,10,Szabó Lőrinc utca 10.,19.102885,47.511675,street-segment,0,0
d14-1913,14,Szatmár utca,4,Szatmár utca 4.,19.106962,47.527032,street-segment,0,0
d14-1914,14,Szatmár utca,93,Szatmár utca 93.,19.103295,47.523136,street-segment,0,0
d14-1915,14,Szentmihályi út,17/b,Szentmihályi út 17/b.,19.145259,47.547539,street-segment,0,0
d14-1916,14,Szentmihályi út,19/a,Szentmihályi út 19/a.,19.124719,47.557714,street-segment,0,0
d14-1917,14,Szentmihályi út,22,Szentmihályi út 22.,19.141052,47.548175,street-segment,0,0
d14-1918,14,Szenttamás utca,15,Szenttamás utca 15.,19.105528,47.509319,street-segment,0,0
d14-1919,14,Szobránc köz,2,Szobránc köz 2.,19.104746,47.503624,street-segment,0,0
d14-1920,14,Szobránc köz,4,Szobránc köz 4.,19.104897,47.503643,street-segment,0,0
d14-1921,14,Szobránc utca,2/a,Szobránc utca 2/a.,19.103999,47.505527,street-segment,0,0
d14-1922,14,Szugló utca,4,Szugló utca 4.,19.11347,47.515497,street-segment,0,0
d14-1923,14,Szugló utca,129,Szugló utca 129.,19.122051,47.522409,street-segment,0,0
d14-1924,14,Szuglói körvasút sor,175,Szuglói körvasút sor 175.,19.106844,47.538676,street-segment,0,0
d14-1925,14,Tallér utca,16,Tallér utca 16.,19.103643,47.512959,street-segment,0,0
d14-1926,14,Tallér utca,18,Tallér utca 18.,19.103619,47.51284,street-segment,0,0
d14-1927,14,Telepes utca,1/a,Telepes utca 1/a.,19.120468,47.529921,street-segment,0,0
d14-1928,14,Telepes utca,22,Telepes utca 22.,19.119829,47.529168,street-segment,0,0
d14-1929,14,Telepes utca,35/a,Telepes utca 35/a.,19.119668,47.529201,street-segment,0,0
d14-1930,14,Telepes utca,103,Telepes utca 103.,19.120231,47.529524,street-segment,0,0
d14-1931,14,Tengerszem utca,33,Tengerszem utca 33.,19.100052,47.532377,street-segment,0,0
d14-1932,14,Tengerszem utca,53,Tengerszem utca 53.,19.100067,47.532432,street-segment,0,0
d14-1933,14,Thököly út,49,Thököly út 49.,19.093344,47.507328,street-segment,0,0
d14-1934,14,Thököly út,53,Thököly út 53.,19.126338,47.531758,street-segment,0,0
d14-1935,14,Thököly út,54,Thököly út 54.,19.134866,47.53834,street-segment,0,0
d14-1936,14,Thököly út,57/a,Thököly út 57/a.,19.109653,47.517811,street-segment,0,0
d14-1937,14,Thököly út,75,Thököly út 75.,19.111348,47.518854,street-segment,0,0
d14-1938,14,Thököly út,81,Thököly út 81.,19.099809,47.512151,street-segment,0,0
d14-1939,14,Thököly út,83,Thököly út 83.,19.094587,47.508276,street-segment,0,0
d14-1940,14,Thököly út,84,Thököly út 84.,19.098936,47.511645,street-segment,0,0
d14-1941,14,Thököly út,86,Thököly út 86.,19.12798,47.456997,street-segment,0,0
d14-1942,14,Thököly út,92,Thököly út 92.,19.162115,47.527981,street-segment,0,0
d14-1943,14,Thököly út,98,Thököly út 98.,19.087783,47.503423,street-segment,0,0
d14-1944,14,Törökőr utca,22,Törökőr utca 22.,19.107641,47.508514,street-segment,0,0
d14-1945,14,Törökőr utca,50,Törökőr utca 50.,19.103241,47.511525,street-segment,0,0
d14-1946,14,Törökőr utca,70,Törökőr utca 70.,19.10761,47.508419,street-segment,0,0
d14-1947,14,Torontál utca,41/a,Torontál utca 41/a.,19.10862,47.514862,street-segment,0,0
d14-1948,14,Utász utca,9,Utász utca 9.,19.108653,47.503067,street-segment,0,0
d14-1949,14,Vadvirág utca,24,Vadvirág utca 24.,19.139753,47.510285,street-segment,0,0
d14-1950,14,Vágújhely utca,13,Vágújhely utca 13.,19.126517,47.527211,street-segment,0,0
d14-1951,14,Vezér utca,96,Vezér utca 96.,19.125112,47.520353,street-segment,0,0
d14-1952,14,Zichy Géza utca,8,Zichy Géza utca 8.,19.092741,47.508804,street-segment,0,0
